seq_ID	annotation	annotation_type	SM	EO
Ev-group691-comp3_c0_seq1_FPKM_all		blast	123.7	260.9
Ev-group691-comp6_c0_seq4_FPKM_all		blast	121.3	189.6
Ev-group691-comp7_c0_seq10_FPKM_all		blast	0.0	23.5
Ev-group691-comp7_c0_seq13_FPKM_all		blast	80.1	32.6
Ev-group691-comp7_c0_seq7_FPKM_all		blast	451.2	237.4
Ev-group691-comp7_c0_seq9_FPKM_all	DENND4B	blast	373.6	203.6
Ev-group69105-comp0_c0_seq1_FPKM_all	KCNK7	blast	7.3	3.7
Ev-group6913-comp0_c0_seq9_FPKM_all	si:ch211-241o7.5	blast	1283.4	999.6
Ev-group6914-comp2_c0_seq1_FPKM_all		blast	2920.9	190.8
Ev-group6914-comp2_c0_seq2_FPKM_all		blast	36.4	410.1
Ev-group6918-comp0_c0_seq3_FPKM_all	rnf115	blast	1353.7	626.1
Ev-group6919-comp0_c0_seq1_FPKM_all	stag2b	blast	667.2	580.4
Ev-group69194-comp3_c0_seq1_FPKM_all		blast	0.0	0.0
Ev-group692-comp0_c0_seq4_FPKM_all		blast	114.0	123.7
Ev-group69220-comp0_c0_seq1_FPKM_all		blast	12.1	96.0
Ev-group69233-comp0_c0_seq1_FPKM_all	ncana	blast	0.0	44.1
Ev-group6925-comp0_c0_seq1_FPKM_all	cwc22	blast	989.8	407.7
Ev-group6925-comp1_c0_seq1_FPKM_all	im:7158374	blast	63.1	113.8
Ev-group693-comp0_c0_seq2_FPKM_all		blast	179.5	106.3
Ev-group693-comp1_c0_seq1_FPKM_all	MAML1	blast	126.2	35.9
Ev-group6932-comp0_c0_seq2_FPKM_all	six4.3	blast	264.4	553.2
Ev-group6933-comp0_c0_seq1_FPKM_all		blast	992.2	3182.6
Ev-group6934-comp0_c0_seq1_FPKM_all	igfbp5b	manual	2372.6	5923.7
Ev-group69349-comp0_c0_seq3_FPKM_all		blast	55.8	68.8
Ev-group69349-comp0_c0_seq5_FPKM_all	coro1b	blast	111.6	484.3
Ev-group69366-comp0_c0_seq1_FPKM_all		blast	89.8	83.3
Ev-group69366-comp0_c0_seq2_FPKM_all	ecscr	blast	191.7	175.6
Ev-group6937-comp0_c0_seq1_FPKM_all	cfl1l	blast	708.4	636.0
Ev-group69382-comp1_c0_seq2_FPKM_all	NMI	blast	143.1	213.5
Ev-group694-comp0_c0_seq2_FPKM_all		blast	65.5	52.8
Ev-group6940-comp0_c0_seq1_FPKM_all	trappc9	blast	698.7	351.2
Ev-group69424-comp0_c0_seq2_FPKM_all	recql	blast	477.9	265.5
Ev-group69443-comp0_c0_seq1_FPKM_all	TTC40	blast	4.9	80.4
Ev-group6945-comp0_c0_seq2_FPKM_all		blast	1339.2	1091.5
Ev-group6945-comp0_c0_seq3_FPKM_all		blast	349.3	303.8
Ev-group69460-comp0_c0_seq2_FPKM_all	CR944667.6	blast	106.7	78.3
Ev-group6947-comp0_c0_seq1_FPKM_all		blast	793.3	582.9
Ev-group69498-comp0_c0_seq1_FPKM_all		blast	67.9	50.3
Ev-group695-comp0_c0_seq1_FPKM_all	si:ch211-89o9.6	blast	1640.0	1187.5
Ev-group695-comp1_c0_seq1_FPKM_all		blast	373.6	326.1
Ev-group695-comp1_c0_seq2_FPKM_all		blast	165.0	294.7
Ev-group695-comp3_c0_seq4_FPKM_all	zfand4	blast	215.9	200.3
Ev-group695-comp4_c0_seq1_FPKM_all	TNRC6C (2 of 3)	blast	148.0	216.4
Ev-group6952-comp0_c0_seq1_FPKM_all	C20H2orf18	blast	2350.8	1098.9
Ev-group69559-comp0_c0_seq1_FPKM_all		blast	0.0	32.6
Ev-group696-comp0_c0_seq1_FPKM_all	GAS7 (1 of 2)	blast	135.9	89.0
Ev-group6960-comp0_c0_seq1_FPKM_all	ptplb	blast	1220.3	1775.8
Ev-group69610-comp0_c0_seq1_FPKM_all	cldnk	blast	133.4	159.1
Ev-group6962-comp0_c0_seq22_FPKM_all	memo1	blast	6101.4	4439.4
Ev-group6962-comp14_c0_seq1_FPKM_all		blast	179.5	294.3
Ev-group6962-comp2_c0_seq2_FPKM_all	tbx21	blast	220.8	1256.0
Ev-group69631-comp0_c0_seq1_FPKM_all		blast	67.9	9.5
Ev-group69667-comp0_c0_seq1_FPKM_all		blast	82.5	70.9
Ev-group6968-comp0_c0_seq11_FPKM_all	ada	blast	424.6	659.9
Ev-group6968-comp0_c0_seq12_FPKM_all		blast	0.0	0.0
Ev-group6968-comp0_c0_seq14_FPKM_all		blast	1671.5	1825.2
Ev-group6968-comp0_c0_seq7_FPKM_all		blast	611.4	683.4
Ev-group6968-comp10_c0_seq1_FPKM_all	tfdp1a	blast	109.2	172.7
Ev-group6968-comp10_c0_seq7_FPKM_all	tfdp2	blast	203.8	405.6
Ev-group6968-comp3_c0_seq1_FPKM_all		blast	2717.1	2642.2
Ev-group6968-comp4_c0_seq1_FPKM_all	ZNF318	blast	591.9	901.9
Ev-group697-comp1_c0_seq3_FPKM_all	dgat1a	blast	247.5	171.9
Ev-group6971-comp2_c0_seq4_FPKM_all	alg14	blast	334.8	168.2
Ev-group6971-comp2_c0_seq6_FPKM_all		blast	0.0	45.8
Ev-group6972-comp2_c0_seq1_FPKM_all	si:ch211-288g17.3	blast	286.3	272.1
Ev-group6976-comp0_c0_seq3_FPKM_all	phf2	blast	2156.7	1873.0
Ev-group6977-comp0_c0_seq1_FPKM_all		blast	262.0	424.6
Ev-group6977-comp1_c0_seq1_FPKM_all		blast	327.5	331.0
Ev-group6977-comp1_c0_seq4_FPKM_all	acss1	blast	201.4	490.9
Ev-group69778-comp0_c0_seq1_FPKM_all		blast	26.7	14.8
Ev-group698-comp1_c0_seq1_FPKM_all		blast	162.5	119.1
Ev-group6982-comp0_c0_seq1_FPKM_all	serpina10a	blast	2098.5	353.3
Ev-group6982-comp2_c0_seq1_FPKM_all	ppp4r4	blast	116.4	47.4
Ev-group69821-comp0_c0_seq1_FPKM_all		blast	12.1	4.1
Ev-group6984-comp1_c0_seq1_FPKM_all	akr1a1a	blast	1217.9	683.0
Ev-group69843-comp0_c0_seq1_FPKM_all		blast	53.4	40.8
Ev-group69849-comp0_c0_seq1_FPKM_all	zgc:171566	blast	4.9	7.8
Ev-group6985-comp0_c1_seq2_FPKM_all	C2H1orf123	blast	2319.3	869.3
Ev-group6985-comp1_c0_seq2_FPKM_all		blast	970.4	1342.1
Ev-group6985-comp1_c0_seq7_FPKM_all		blast	1137.8	866.0
Ev-group6985-comp2_c0_seq1_FPKM_all	lyst	blast	58.2	70.5
Ev-group6985-comp2_c0_seq4_FPKM_all		blast	305.7	703.2
Ev-group69867-comp0_c0_seq3_FPKM_all		blast	206.2	1463.7
Ev-group69869-comp0_c0_seq1_FPKM_all		blast	111.6	60.2
Ev-group6988-comp0_c0_seq3_FPKM_all		blast	1322.2	248.6
Ev-group6988-comp0_c0_seq4_FPKM_all	TRIM35 (1 of 41)	blast	1062.6	287.3
Ev-group699-comp1_c0_seq1_FPKM_all	sox9a	blast	77.6	213.5
Ev-group6991-comp0_c0_seq2_FPKM_all	tmem223	blast	890.3	629.0
Ev-group69935-comp0_c0_seq1_FPKM_all		blast	0.0	2.5
Ev-group6995-comp0_c0_seq1_FPKM_all	wu:fj89a05	blast	334.8	354.9
Ev-group6996-comp0_c0_seq1_FPKM_all		blast	448.8	237.4
Ev-group6999-comp0_c0_seq8_FPKM_all	C6H1orf159	blast	963.1	775.8
Ev-group69999-comp0_c0_seq1_FPKM_all	tekt2	blast	0.0	5.4
Ev-group7-comp0_c0_seq1_FPKM_all	cand1	blast	689.0	1203.6
Ev-group70-comp0_c0_seq1_FPKM_all		blast	232.9	180.5
Ev-group70-comp1_c0_seq1_FPKM_all		blast	46.1	39.2
Ev-group700-comp1_c0_seq1_FPKM_all	inpp4aa	blast	50.9	15.7
Ev-group7002-comp0_c0_seq1_FPKM_all		blast	242.6	466.2
Ev-group7002-comp0_c0_seq11_FPKM_all		blast	308.1	284.0
Ev-group7002-comp0_c0_seq9_FPKM_all		blast	0.0	0.0
Ev-group7003-comp2_c0_seq2_FPKM_all	chst1	blast	14.6	187.6
Ev-group7004-comp1_c0_seq2_FPKM_all		blast	60.7	21.8
Ev-group7004-comp1_c0_seq6_FPKM_all	PDGFB (1 of 3)	blast	191.7	579.1
Ev-group70043-comp0_c0_seq1_FPKM_all		blast	9.7	49.9
Ev-group701-comp0_c0_seq1_FPKM_all		blast	97.0	146.3
Ev-group701-comp1_c0_seq1_FPKM_all		blast	43.7	54.8
Ev-group7014-comp0_c0_seq1_FPKM_all		blast	921.9	657.0
Ev-group7014-comp1_c1_seq1_FPKM_all	rbm4.1	blast	405.1	292.2
Ev-group70157-comp0_c0_seq1_FPKM_all	clvs2	blast	31.5	12.4
Ev-group7017-comp0_c0_seq16_FPKM_all	BX537336.1	blast	584.7	589.9
Ev-group7017-comp2_c0_seq1_FPKM_all	mthfr	blast	67.9	49.9
Ev-group70175-comp0_c0_seq1_FPKM_all		blast	4.9	374.7
Ev-group70181-comp0_c0_seq2_FPKM_all		blast	21.8	68.0
Ev-group70196-comp0_c0_seq1_FPKM_all		blast	21.8	81.6
Ev-group702-comp0_c0_seq1_FPKM_all	ttk	blast	41.2	70.1
Ev-group7021-comp0_c0_seq2_FPKM_all	pik3r4	blast	10138.3	3432.8
Ev-group7021-comp1_c0_seq1_FPKM_all	NCKAP1L	blast	696.3	901.5
Ev-group70220-comp0_c0_seq3_FPKM_all	il2rb	blast	14.6	28.9
Ev-group70255-comp0_c0_seq1_FPKM_all		blast	60.7	56.1
Ev-group70264-comp0_c0_seq1_FPKM_all		blast	34.0	44.5
Ev-group7028-comp0_c0_seq1_FPKM_all	SGMS1 (2 of 2)	blast	1462.9	868.1
Ev-group703-comp1_c0_seq3_FPKM_all	OIT3	blast	145.6	182.6
Ev-group7033-comp0_c0_seq1_FPKM_all	DTD2	blast	240.2	188.0
Ev-group70346-comp0_c0_seq4_FPKM_all	mpz	blast	157.7	1589.4
Ev-group7035-comp0_c0_seq1_FPKM_all	EXT1 (1 of 2)	blast	1009.2	1086.1
Ev-group70355-comp0_c0_seq1_FPKM_all	CDHR5 (2 of 2)	blast	38.8	32.2
Ev-group70368-comp1_c0_seq1_FPKM_all		blast	436.7	155.8
Ev-group70369-comp0_c0_seq1_FPKM_all		blast	162.5	243.6
Ev-group7038-comp0_c0_seq3_FPKM_all	edil3	blast	6436.2	3233.7
Ev-group7038-comp1_c0_seq3_FPKM_all		blast	1251.8	1117.9
Ev-group7038-comp1_c0_seq4_FPKM_all		blast	19.4	9.5
Ev-group7038-comp7_c0_seq1_FPKM_all		blast	240.2	98.5
Ev-group7039-comp0_c0_seq1_FPKM_all		blast	26501.7	28864.7
Ev-group7039-comp1_c0_seq3_FPKM_all	eif3c	blast	21640.0	13641.3
Ev-group7039-comp13_c0_seq1_FPKM_all		blast	3018.0	2459.6
Ev-group7039-comp17_c0_seq30_FPKM_all		blast	72.8	111.7
Ev-group7039-comp17_c0_seq62_FPKM_all	RASA2	blast	2050.0	1720.5
Ev-group7039-comp2_c0_seq8_FPKM_all		blast	1904.4	2173.5
Ev-group7039-comp2_c0_seq9_FPKM_all		blast	8231.4	14089.0
Ev-group7039-comp4_c0_seq2_FPKM_all		blast	37035.4	12699.5
Ev-group7039-comp45_c0_seq3_FPKM_all	si:ch73-96b22.1	blast	223.2	72.1
Ev-group7039-comp59_c0_seq1_FPKM_all		blast	43.7	60.2
Ev-group7039-comp6_c0_seq3_FPKM_all	41705	blast	371.2	1032.6
Ev-group7039-comp8_c0_seq4_FPKM_all	klf2a	blast	2639.5	4192.9
Ev-group7042-comp0_c0_seq1_FPKM_all		blast	1060.2	303.4
Ev-group7043-comp0_c0_seq1_FPKM_all	C17H2orf43	blast	1118.4	1055.6
Ev-group7045-comp0_c0_seq2_FPKM_all	TAF4 (2 of 2)	blast	271.7	209.0
Ev-group705-comp0_c0_seq1_FPKM_all	paqr7b	blast	152.8	223.4
Ev-group7050-comp0_c1_seq1_FPKM_all	pcsk5a	blast	892.8	1578.7
Ev-group7050-comp2_c0_seq1_FPKM_all	furina	blast	1300.3	1143.9
Ev-group7050-comp3_c0_seq2_FPKM_all	PCSK6	blast	2236.8	598.5
Ev-group7050-comp6_c0_seq1_FPKM_all	furinb	blast	225.6	269.2
Ev-group7052-comp0_c0_seq1_FPKM_all	CR391986.2	blast	1460.5	687.1
Ev-group70541-comp0_c0_seq1_FPKM_all	scly	blast	305.7	210.2
Ev-group70541-comp0_c0_seq2_FPKM_all		blast	7.3	0.8
Ev-group70565-comp0_c0_seq1_FPKM_all		blast	60.7	91.5
Ev-group70566-comp2_c0_seq1_FPKM_all	spc25	blast	43.7	101.4
Ev-group706-comp1_c0_seq2_FPKM_all	med1	blast	266.9	173.9
Ev-group706-comp2_c0_seq1_FPKM_all	shq1	blast	773.9	431.2
Ev-group7060-comp2_c0_seq3_FPKM_all		blast	647.7	1058.5
Ev-group7060-comp3_c0_seq3_FPKM_all		blast	524.0	526.8
Ev-group70614-comp0_c0_seq2_FPKM_all		blast	160.1	223.8
Ev-group7062-comp0_c0_seq1_FPKM_all		blast	7.3	9.1
Ev-group7062-comp0_c0_seq2_FPKM_all		blast	977.7	662.8
Ev-group7063-comp0_c0_seq1_FPKM_all		blast	980.1	225.9
Ev-group7063-comp0_c0_seq2_FPKM_all		blast	2059.7	841.3
Ev-group7063-comp1_c0_seq4_FPKM_all	noc2l	blast	1574.5	1009.5
Ev-group7064-comp1_c0_seq1_FPKM_all	ZFHX2	blast	4631.2	3686.3
Ev-group70676-comp0_c0_seq1_FPKM_all	CLNK	blast	46.1	68.8
Ev-group707-comp1_c1_seq1_FPKM_all		blast	5402.7	3751.4
Ev-group707-comp1_c1_seq3_FPKM_all	atp1a1b	blast	15053.4	7008.6
Ev-group707-comp1_c1_seq4_FPKM_all		blast	8799.1	3209.8
Ev-group707-comp18_c0_seq1_FPKM_all		blast	29.1	136.0
Ev-group707-comp3_c0_seq5_FPKM_all		blast	65.5	17.3
Ev-group707-comp3_c0_seq6_FPKM_all	cttnbp2	blast	5868.5	1549.9
Ev-group707-comp34_c0_seq3_FPKM_all	cftr	blast	17.0	148.0
Ev-group707-comp64_c0_seq1_FPKM_all		blast	2.4	28.0
Ev-group7070-comp0_c0_seq1_FPKM_all	NUAK1 (1 of 2)	blast	10237.7	2466.6
Ev-group7072-comp0_c0_seq3_FPKM_all		blast	165.0	343.8
Ev-group7082-comp0_c0_seq1_FPKM_all		blast	431.8	151.3
Ev-group7082-comp0_c0_seq2_FPKM_all		blast	1057.7	2009.5
Ev-group70838-comp0_c0_seq1_FPKM_all	AMIGO3 (2 of 2)	blast	12.1	28.4
Ev-group7086-comp0_c0_seq1_FPKM_all	AIMP2	blast	4410.5	2652.1
Ev-group7088-comp0_c0_seq2_FPKM_all	lamp1	blast	9900.5	7258.8
Ev-group7089-comp0_c0_seq3_FPKM_all	hbbe2	blast	24.3	115.4
Ev-group709-comp0_c0_seq1_FPKM_all		blast	710.8	1369.3
Ev-group7091-comp0_c0_seq1_FPKM_all		blast	2962.2	1824.8
Ev-group70932-comp0_c0_seq1_FPKM_all		blast	77.6	78.7
Ev-group70960-comp0_c0_seq2_FPKM_all	si:dkey-86e18.1	blast	21.8	42.5
Ev-group7097-comp1_c0_seq5_FPKM_all	sh3bp5a	blast	427.0	930.7
Ev-group7098-comp0_c0_seq4_FPKM_all	pdk3b	blast	17605.5	3300.1
Ev-group7098-comp1_c0_seq2_FPKM_all	SLC24A6	blast	97.0	128.2
Ev-group7098-comp1_c0_seq3_FPKM_all		blast	363.9	317.4
Ev-group7099-comp1_c0_seq1_FPKM_all	slc25a5	blast	6433.8	27380.0
Ev-group7099-comp3_c0_seq1_FPKM_all		blast	1072.3	3993.0
Ev-group710-comp1_c0_seq1_FPKM_all	CR478288.1	blast	34.0	46.6
Ev-group71006-comp0_c0_seq1_FPKM_all	chchd10	blast	667.2	562.7
Ev-group71029-comp0_c0_seq3_FPKM_all	dynll1	blast	773.9	1373.5
Ev-group7104-comp0_c0_seq1_FPKM_all	vrk1	blast	305.7	371.8
Ev-group7105-comp0_c0_seq2_FPKM_all	fxr1	blast	45674.4	2971.1
Ev-group7107-comp0_c0_seq1_FPKM_all	cdkn1ba	blast	1812.2	1580.0
Ev-group71080-comp0_c0_seq1_FPKM_all		blast	380.9	253.1
Ev-group71084-comp0_c0_seq1_FPKM_all		blast	313.0	84.5
Ev-group71094-comp1_c0_seq1_FPKM_all		blast	80.1	115.0
Ev-group7111-comp0_c0_seq1_FPKM_all	scfd2	blast	206.2	249.4
Ev-group7111-comp1_c0_seq2_FPKM_all		blast	179.5	255.6
Ev-group7117-comp1_c0_seq1_FPKM_all		blast	339.6	317.0
Ev-group71197-comp1_c0_seq1_FPKM_all		blast	608.9	567.6
Ev-group712-comp0_c0_seq2_FPKM_all	SLC5A7 (2 of 2)	blast	7.3	194.1
Ev-group7121-comp0_c0_seq1_FPKM_all		blast	167.4	307.1
Ev-group7121-comp0_c0_seq2_FPKM_all		blast	0.0	67.2
Ev-group71228-comp1_c0_seq8_FPKM_all	TMEM138	blast	167.4	176.4
Ev-group71292-comp0_c0_seq1_FPKM_all		blast	12.1	20.2
Ev-group713-comp0_c0_seq3_FPKM_all	BX511129.1	blast	80.1	139.3
Ev-group71315-comp0_c0_seq1_FPKM_all	cyb5a	blast	907.3	1430.3
Ev-group71321-comp0_c0_seq1_FPKM_all		blast	29.1	58.5
Ev-group7136-comp0_c0_seq3_FPKM_all		blast	150.4	123.7
Ev-group7136-comp0_c0_seq4_FPKM_all	CCPG1	blast	1242.1	1305.0
Ev-group7138-comp1_c0_seq1_FPKM_all	tsr1	blast	1314.9	159.1
Ev-group7139-comp0_c0_seq1_FPKM_all		blast	46.1	71.3
Ev-group7139-comp0_c0_seq3_FPKM_all	gabpa	blast	160.1	150.0
Ev-group71422-comp0_c0_seq1_FPKM_all		blast	72.8	102.2
Ev-group71423-comp0_c0_seq1_FPKM_all		blast	24.3	47.4
Ev-group7146-comp1_c0_seq1_FPKM_all		blast	298.4	288.5
Ev-group7146-comp3_c0_seq6_FPKM_all	ZNF837	blast	245.0	268.8
Ev-group71466-comp0_c0_seq1_FPKM_all		blast	67.9	42.9
Ev-group7147-comp0_c0_seq1_FPKM_all	adh8a	blast	10053.4	7316.5
Ev-group71476-comp0_c0_seq1_FPKM_all	abcb11a	blast	29.1	85.7
Ev-group71480-comp1_c0_seq1_FPKM_all		blast	206.2	243.6
Ev-group71492-comp0_c0_seq1_FPKM_all	plch2a	blast	17.0	12.0
Ev-group715-comp1_c0_seq11_FPKM_all	gpr137	blast	3794.3	2047.0
Ev-group715-comp2_c0_seq3_FPKM_all	syvn1	blast	470.6	229.2
Ev-group71512-comp0_c0_seq3_FPKM_all	itgb1bp1	blast	191.7	232.1
Ev-group7155-comp0_c0_seq1_FPKM_all		blast	2685.6	2415.9
Ev-group7156-comp0_c0_seq5_FPKM_all	taf8	blast	344.5	330.6
Ev-group71592-comp3_c0_seq1_FPKM_all		blast	89.8	62.7
Ev-group716-comp0_c0_seq1_FPKM_all		blast	109.2	139.3
Ev-group7161-comp0_c0_seq3_FPKM_all	wsb1	blast	2064.5	2853.7
Ev-group7161-comp0_c0_seq4_FPKM_all		blast	912.2	1009.9
Ev-group7161-comp1_c0_seq2_FPKM_all		blast	29.1	2239.9
Ev-group7161-comp3_c0_seq1_FPKM_all	bmp1a	blast	955.8	1229.6
Ev-group7162-comp0_c0_seq1_FPKM_all	ppiaa	blast	12142.2	15118.3
Ev-group7162-comp1_c0_seq1_FPKM_all	ppib	blast	12178.6	9704.0
Ev-group7162-comp2_c0_seq1_FPKM_all	SNX22	blast	3845.2	957.1
Ev-group7162-comp5_c0_seq1_FPKM_all	ppifb	blast	215.9	525.1
Ev-group71623-comp0_c0_seq1_FPKM_all	RABEP2	blast	43.7	92.7
Ev-group71627-comp0_c0_seq27_FPKM_all		blast	118.9	173.5
Ev-group7165-comp1_c0_seq1_FPKM_all		blast	315.4	709.8
Ev-group7166-comp0_c0_seq1_FPKM_all	C3H17orf75	blast	167.4	263.0
Ev-group7166-comp1_c0_seq1_FPKM_all		blast	14.6	94.0
Ev-group71664-comp0_c0_seq3_FPKM_all		blast	169.8	207.7
Ev-group7167-comp0_c0_seq1_FPKM_all	copb1	blast	4876.3	4557.3
Ev-group717-comp0_c0_seq5_FPKM_all		blast	0.0	32.2
Ev-group717-comp0_c0_seq8_FPKM_all	RLTPR	blast	776.3	93.6
Ev-group717-comp0_c0_seq9_FPKM_all		blast	50.9	19.4
Ev-group7170-comp0_c0_seq2_FPKM_all	ndfip1	blast	6390.1	3078.3
Ev-group7170-comp0_c0_seq3_FPKM_all	ndfip1l	blast	2450.3	2083.3
Ev-group7170-comp1_c0_seq1_FPKM_all	srp54	blast	6894.7	4715.6
Ev-group7170-comp11_c0_seq3_FPKM_all	gnpda1	blast	177.1	179.3
Ev-group7170-comp2_c0_seq2_FPKM_all	ttc14	blast	2379.9	1987.2
Ev-group7170-comp2_c0_seq5_FPKM_all		blast	0.0	0.0
Ev-group7170-comp2_c0_seq7_FPKM_all		blast	737.5	645.9
Ev-group7170-comp3_c1_seq1_FPKM_all	sema3ab	blast	2952.5	1010.7
Ev-group7173-comp0_c0_seq1_FPKM_all	EEF1E1	blast	116.4	199.9
Ev-group71733-comp0_c0_seq1_FPKM_all	plin1	blast	12.1	15.7
Ev-group7176-comp0_c0_seq6_FPKM_all	tgm2b	blast	194.1	66.4
Ev-group7176-comp0_c0_seq8_FPKM_all		blast	140.7	340.5
Ev-group7177-comp3_c0_seq2_FPKM_all		blast	63.1	251.4
Ev-group7178-comp0_c0_seq1_FPKM_all	ndufs2	blast	5526.4	3124.1
Ev-group71791-comp0_c0_seq1_FPKM_all		blast	72.8	128.6
Ev-group7180-comp0_c0_seq1_FPKM_all	dnajb6b	blast	225.6	204.5
Ev-group7180-comp0_c0_seq12_FPKM_all	dnajb6a	blast	2843.3	1926.6
Ev-group7180-comp0_c0_seq16_FPKM_all		blast	242.6	192.5
Ev-group71803-comp0_c0_seq1_FPKM_all		blast	162.5	102.6
Ev-group7181-comp0_c0_seq1_FPKM_all	atp6v0d1	blast	3255.7	2769.6
Ev-group7182-comp0_c0_seq1_FPKM_all		blast	3299.4	1872.2
Ev-group71840-comp0_c0_seq1_FPKM_all	rbp7b	blast	145.6	0.4
Ev-group71845-comp0_c0_seq1_FPKM_all		blast	363.9	17.7
Ev-group7187-comp0_c0_seq3_FPKM_all		blast	118.9	227.5
Ev-group71876-comp0_c0_seq1_FPKM_all		blast	41.2	18.1
Ev-group7188-comp0_c0_seq4_FPKM_all	exosc2	blast	313.0	413.4
Ev-group719-comp0_c0_seq1_FPKM_all		blast	106.7	256.4
Ev-group71934-comp0_c0_seq1_FPKM_all		blast	1460.5	988.9
Ev-group7194-comp0_c0_seq1_FPKM_all	sdcbp2	blast	1858.3	2938.6
Ev-group7197-comp0_c0_seq1_FPKM_all	itgb3b	blast	169.8	549.5
Ev-group72-comp0_c0_seq4_FPKM_all	FBLIM1	blast	19.4	134.8
Ev-group720-comp0_c0_seq7_FPKM_all	slc35c2	blast	315.4	399.0
Ev-group7201-comp0_c0_seq1_FPKM_all	psmc3	blast	5444.0	1190.8
Ev-group7201-comp2_c0_seq1_FPKM_all	zgc:162740	blast	109.2	178.5
Ev-group7201-comp4_c0_seq1_FPKM_all		blast	80.1	134.8
Ev-group7202-comp0_c0_seq1_FPKM_all		blast	2052.4	1303.8
Ev-group72023-comp0_c0_seq1_FPKM_all	vta1	blast	1654.5	962.5
Ev-group72025-comp1_c0_seq1_FPKM_all		blast	2.4	72.1
Ev-group72095-comp0_c0_seq1_FPKM_all		blast	128.6	141.8
Ev-group721-comp0_c0_seq1_FPKM_all		blast	143.1	297.6
Ev-group721-comp0_c0_seq2_FPKM_all		blast	579.8	549.1
Ev-group7213-comp0_c0_seq2_FPKM_all	snrpa	blast	431.8	567.2
Ev-group7213-comp1_c0_seq1_FPKM_all	ccnc	blast	354.2	363.1
Ev-group72145-comp0_c0_seq1_FPKM_all	si:ch211-105c13.3	blast	538.6	1517.7
Ev-group7215-comp0_c0_seq1_FPKM_all	fam96b	blast	555.6	398.6
Ev-group7216-comp0_c0_seq21_FPKM_all	pxk	blast	3377.0	2460.8
Ev-group7216-comp2_c0_seq2_FPKM_all	rpp14	blast	684.1	236.2
Ev-group72173-comp3_c0_seq2_FPKM_all		blast	41.2	37.1
Ev-group72177-comp0_c0_seq2_FPKM_all	C4H12orf45	blast	191.7	199.9
Ev-group722-comp0_c0_seq1_FPKM_all	elovl5	blast	121.3	279.9
Ev-group7224-comp0_c0_seq1_FPKM_all	fkbp2	blast	4774.4	3098.1
Ev-group72242-comp0_c0_seq3_FPKM_all	MAGI3 (2 of 2)	blast	9.7	7.0
Ev-group72276-comp0_c0_seq1_FPKM_all		blast	31.5	26.4
Ev-group723-comp1_c0_seq5_FPKM_all	slc35b2	blast	526.4	374.7
Ev-group72301-comp0_c0_seq3_FPKM_all		blast	613.8	212.3
Ev-group7237-comp0_c0_seq1_FPKM_all	SLC46A3 (1 of 2)	blast	412.4	370.2
Ev-group7238-comp0_c0_seq1_FPKM_all	ttc8	blast	48.5	47.0
Ev-group7238-comp0_c0_seq3_FPKM_all		blast	604.1	203.6
Ev-group724-comp0_c0_seq1_FPKM_all		blast	12.1	7.8
Ev-group724-comp0_c0_seq2_FPKM_all	nt5e	blast	419.7	246.9
Ev-group72409-comp0_c0_seq3_FPKM_all	nexn	blast	987.4	64.7
Ev-group7245-comp1_c0_seq2_FPKM_all	FCHSD2 (2 of 5)	blast	497.3	1145.1
Ev-group725-comp1_c0_seq3_FPKM_all	madd	blast	87.3	103.9
Ev-group725-comp5_c0_seq2_FPKM_all		blast	26.7	49.9
Ev-group7250-comp0_c0_seq3_FPKM_all	gba2	blast	1159.6	1647.2
Ev-group7250-comp2_c0_seq5_FPKM_all	rgp1	blast	114.0	124.1
Ev-group7250-comp2_c0_seq6_FPKM_all		blast	111.6	76.3
Ev-group72500-comp1_c0_seq1_FPKM_all		blast	274.1	116.7
Ev-group72504-comp0_c0_seq1_FPKM_all		blast	4.9	4.1
Ev-group7253-comp0_c0_seq4_FPKM_all	sec24d	blast	1431.3	815.3
Ev-group7255-comp0_c0_seq1_FPKM_all		blast	126.2	65.5
Ev-group7255-comp0_c0_seq3_FPKM_all		blast	55.8	44.1
Ev-group7255-comp0_c0_seq6_FPKM_all	tp63	blast	46.1	75.4
Ev-group7255-comp1_c0_seq1_FPKM_all		blast	203.8	58.5
Ev-group726-comp0_c0_seq4_FPKM_all	zgc:172302	blast	191.7	212.3
Ev-group72633-comp0_c0_seq1_FPKM_all		blast	70.4	84.1
Ev-group72634-comp0_c0_seq1_FPKM_all	SLC35A3 (1 of 2)	blast	58.2	53.2
Ev-group72641-comp0_c0_seq1_FPKM_all		blast	14.6	6.6
Ev-group7270-comp0_c0_seq2_FPKM_all		blast	70.4	205.7
Ev-group72705-comp0_c0_seq1_FPKM_all		blast	46.1	123.7
Ev-group7276-comp0_c0_seq1_FPKM_all		blast	17.0	236.6
Ev-group72767-comp0_c0_seq1_FPKM_all	GPSM3	blast	43.7	37.9
Ev-group7277-comp0_c0_seq1_FPKM_all	olfm2a	blast	111.6	92.7
Ev-group72785-comp0_c0_seq1_FPKM_all		blast	9.7	12.4
Ev-group728-comp0_c0_seq2_FPKM_all	robo4	blast	135.9	82.0
Ev-group7282-comp0_c0_seq1_FPKM_all	LDLRAD4 (2 of 2)	blast	148.0	206.9
Ev-group7284-comp0_c0_seq1_FPKM_all	CR478286.2	blast	111.6	80.4
